loss,mae,val_loss,val_mae,learning_rate
9.414190571988001e-05,0.005956255365163088,0.00010197688243351877,0.00614649523049593,9.999999974752427e-07
9.412495273863897e-05,0.0059555708430707455,0.00010195172944804654,0.0061432793736457825,9.999999974752427e-07
9.412106010131538e-05,0.0059556192718446255,0.00010192899935645983,0.00614245655015111,9.999999974752427e-07
9.411085193278268e-05,0.0059555512852966785,0.00010192969784839079,0.006143129896372557,9.999999974752427e-07
9.409979975316674e-05,0.005954814609140158,0.00010190536704612896,0.006143886595964432,9.999999974752427e-07
9.409277117811143e-05,0.005954761523753405,0.00010192707122769207,0.00614422932267189,9.999999974752427e-07
9.406771278008819e-05,0.005953547079116106,0.00010188118903897703,0.006141541060060263,9.999999974752427e-07
9.405997843714431e-05,0.0059533556923270226,0.00010185833525611088,0.006141314283013344,9.999999974752427e-07
9.404717275174335e-05,0.005952554754912853,0.00010185073188040406,0.006140557117760181,9.999999974752427e-07
9.405783930560574e-05,0.005952833220362663,0.00010183211998082697,0.0061392770148813725,9.999999974752427e-07
9.403071453562006e-05,0.0059517803601920605,0.00010184530401602387,0.006139891687780619,9.999999974752427e-07
9.400891576660797e-05,0.005950612481683493,0.00010184159327764064,0.00613919785246253,9.999999974752427e-07
9.400318958796561e-05,0.005950129125267267,0.00010183634731220081,0.006138626951724291,9.999999974752427e-07
9.398879774380475e-05,0.005949837155640125,0.00010183364793192595,0.006138762459158897,9.999999974752427e-07
9.397318353876472e-05,0.005949110258370638,0.00010181553807342425,0.006137647666037083,9.999999974752427e-07
9.397855319548398e-05,0.005949025508016348,0.00010184120037592947,0.0061404467560350895,9.999999974752427e-07
9.394974040333182e-05,0.005948544945567846,0.00010179385571973398,0.006138542201370001,9.999999974752427e-07
9.394688095198944e-05,0.0059480126947164536,0.0001017624672385864,0.006137963850051165,9.999999974752427e-07
9.39322417252697e-05,0.0059480611234903336,0.00010174814815400168,0.006136699113994837,9.999999974752427e-07
9.392714855493978e-05,0.005947671364992857,0.00010177194781135768,0.006137315183877945,9.999999974752427e-07
9.391119965584949e-05,0.005947404075413942,0.00010176081559620798,0.006138243246823549,9.999999974752427e-07
9.390308696310967e-05,0.0059473286382853985,0.000101753648777958,0.0061378092505037785,9.999999974752427e-07
9.390830382471904e-05,0.005947855766862631,0.00010188775195274502,0.006147764623165131,9.999999974752427e-07
9.389665501657873e-05,0.005947441328316927,0.00010175206989515573,0.006138532422482967,9.999999974752427e-07
9.388024045620114e-05,0.00594702223315835,0.00010177670628763735,0.006138619966804981,9.999999974752427e-07
9.3862421636004e-05,0.005946385208517313,0.00010174926865147427,0.0061371345072984695,9.999999974752427e-07
9.386191959492862e-05,0.005946245510131121,0.00010178958473261446,0.006140585523098707,9.999999974752427e-07
9.384784061694518e-05,0.005945384502410889,0.00010178400407312438,0.006140024866908789,9.999999974752427e-07
9.383151336805895e-05,0.005944859702140093,0.00010177161311730742,0.006139349192380905,9.999999974752427e-07
9.381687414133921e-05,0.005944300442934036,0.0001017745744320564,0.006140407640486956,9.999999974752427e-07
9.380740084452555e-05,0.00594376539811492,0.00010176333307754248,0.006140177138149738,9.999999974752427e-07
9.379616676596925e-05,0.005943309050053358,0.00010174797353101894,0.006140132434666157,9.999999974752427e-07
9.377717651659623e-05,0.0059427483938634396,0.00010173472401220351,0.006138721946626902,9.999999974752427e-07
9.376684465678409e-05,0.005942371673882008,0.00010171407484449446,0.0061377547681331635,9.999999974752427e-07
9.375339141115546e-05,0.005942129530012608,0.00010168789594899863,0.006136802025139332,9.999999974752427e-07
9.373236389365047e-05,0.005940974224358797,0.0001016895766952075,0.00613796291872859,9.999999974752427e-07
9.372270869789645e-05,0.005941065493971109,0.00010165331332245842,0.006136048585176468,9.999999974752427e-07
9.371656778967008e-05,0.005940565839409828,0.00010166683932766318,0.006134058348834515,9.999999974752427e-07
9.370745829073712e-05,0.0059404438361525536,0.00010163522529182956,0.006134935654699802,9.999999974752427e-07
9.369116014568135e-05,0.005939946044236422,0.00010162419494008645,0.006134482100605965,9.999999974752427e-07
9.368114842800424e-05,0.005939371418207884,0.00010161822865484282,0.006133191287517548,9.999999974752427e-07
9.367326856590807e-05,0.005939165595918894,0.00010164389095734805,0.006134828552603722,9.999999974752427e-07
9.365382720716298e-05,0.0059387278743088245,0.00010164197738049552,0.006133414339274168,9.999999974752427e-07
9.365435835206881e-05,0.005938584450632334,0.0001016068272292614,0.006132039241492748,9.999999974752427e-07
9.364736615680158e-05,0.005938345100730658,0.00010160688543692231,0.006132626440376043,9.999999974752427e-07
9.362987475469708e-05,0.0059375097043812275,0.00010158129589399323,0.006131984293460846,9.999999974752427e-07
9.361625416204333e-05,0.005937463138252497,0.00010159542580367997,0.0061328960582613945,9.999999974752427e-07
9.360699186800048e-05,0.005937042646110058,0.00010157012002309784,0.006132249254733324,9.999999974752427e-07
9.359732212033123e-05,0.005936872214078903,0.00010159098019357771,0.006133321672677994,9.999999974752427e-07
9.358555689686909e-05,0.005936771165579557,0.00010156372445635498,0.006132054142653942,9.999999974752427e-07
9.358580427942798e-05,0.005936554633080959,0.00010156714415643364,0.0061325933784246445,9.999999974752427e-07
9.357043745694682e-05,0.0059364852495491505,0.00010157468932447955,0.006132880225777626,9.999999974752427e-07
9.355444490211084e-05,0.005936220288276672,0.00010156013740925118,0.006132042966783047,9.999999974752427e-07
9.355513611808419e-05,0.0059358770959079266,0.00010159543307963759,0.0061338115483522415,9.999999974752427e-07
9.353589848615229e-05,0.005935767199844122,0.00010158166696783155,0.006133168935775757,9.999999974752427e-07
9.352852794108912e-05,0.005935337860137224,0.00010154951451113448,0.006132409442216158,9.999999974752427e-07
9.351531480206177e-05,0.0059353685937821865,0.0001015403468045406,0.006131939589977264,9.999999974752427e-07
9.351282642455772e-05,0.005935180466622114,0.00010152490722248331,0.006131345871835947,9.999999974752427e-07
9.34978379518725e-05,0.005935109220445156,0.00010153320909012109,0.0061319186352193356,9.999999974752427e-07
9.349299944005907e-05,0.005934684071689844,0.00010150537127628922,0.006131425965577364,9.999999974752427e-07
9.348669118480757e-05,0.0059347981587052345,0.00010149047011509538,0.00613028509542346,9.999999974752427e-07
9.347884042654186e-05,0.005934752989560366,0.00010143441613763571,0.006126347929239273,9.999999974752427e-07
9.346105071017519e-05,0.005934048909693956,0.00010141210077563301,0.006125777494162321,9.999999974752427e-07
9.345906437374651e-05,0.005933638662099838,0.00010137884237337857,0.006125620100647211,9.999999974752427e-07
9.344692080048844e-05,0.005933141335844994,0.00010138770448975265,0.006125433836132288,9.999999974752427e-07
9.343863348476589e-05,0.005932714324444532,0.00010139607184100896,0.0061253816820681095,9.999999974752427e-07
9.342103294329718e-05,0.005931943189352751,0.00010135563934454694,0.006124583538621664,9.999999974752427e-07
9.340204996988177e-05,0.005931176710873842,0.00010138043580809608,0.006124521605670452,9.999999974752427e-07
9.340167889604345e-05,0.005931478925049305,0.0001013481814879924,0.006124545354396105,9.999999974752427e-07
9.339486859971657e-05,0.005931159481406212,0.00010134375042980537,0.006123698316514492,9.999999974752427e-07
9.337920346297324e-05,0.00593100069090724,0.00010137101344298571,0.006123472470790148,9.999999974752427e-07
9.336914081359282e-05,0.005930474493652582,0.00010134563490282744,0.006123381666839123,9.999999974752427e-07
9.336180664831772e-05,0.00593041954562068,0.00010131938324775547,0.006123572587966919,9.999999974752427e-07
9.335136564914137e-05,0.005930038169026375,0.0001013288929243572,0.006123112048953772,9.999999974752427e-07
9.334407513961196e-05,0.0059297471307218075,0.00010130887676496059,0.006122863385826349,9.999999974752427e-07
9.33351693674922e-05,0.005929685663431883,0.00010130277223652229,0.006122984923422337,9.999999974752427e-07
9.332429908681661e-05,0.005929051898419857,0.000101367877505254,0.006125700660049915,9.999999974752427e-07
9.331831824965775e-05,0.005929109174758196,0.00010134867625311017,0.006126388441771269,9.999999974752427e-07
9.330738248536363e-05,0.005929041653871536,0.00010134237527381629,0.006126003805547953,9.999999974752427e-07
9.329953172709793e-05,0.005928565748035908,0.00010134605690836906,0.006125962361693382,9.999999974752427e-07
9.329272870672867e-05,0.005928361788392067,0.00010132230818271637,0.006125141400843859,9.999999974752427e-07
9.327629231847823e-05,0.005927754566073418,0.00010134414333151653,0.006126655265688896,9.999999974752427e-07
9.326374856755137e-05,0.005927730817347765,0.00010133633622899652,0.006125131156295538,9.999999974752427e-07
9.324690472567454e-05,0.005926990881562233,0.00010132188617717475,0.006125563755631447,9.999999974752427e-07
9.32373950490728e-05,0.005926941987127066,0.00010129629663424566,0.0061246552504599094,9.999999974752427e-07
9.323290578322485e-05,0.005926945712417364,0.00010130779264727607,0.00612459983676672,9.999999974752427e-07
9.322600089944899e-05,0.005926818121224642,0.00010126770939677954,0.006122989114373922,9.999999974752427e-07
9.321440302301198e-05,0.005926314275711775,0.00010128632857231423,0.006124199368059635,9.999999974752427e-07
9.321363904746249e-05,0.005926441866904497,0.00010126611596206203,0.0061236838810145855,9.999999974752427e-07
9.320819663116708e-05,0.005926377139985561,0.0001012849243124947,0.006124910898506641,9.999999974752427e-07
9.320557728642598e-05,0.005926167592406273,0.00010126736015081406,0.006123553961515427,9.999999974752427e-07
9.319566015619785e-05,0.005926057230681181,0.0001012380380416289,0.006122620310634375,9.999999974752427e-07
9.319523815065622e-05,0.005926370620727539,0.00010122686217073351,0.006122252903878689,9.999999974752427e-07
9.318775119027123e-05,0.0059258039109408855,0.00010123653191840276,0.006123564671725035,9.999999974752427e-07
9.317349758930504e-05,0.005925143137574196,0.00010120030492544174,0.0061225853860378265,9.999999974752427e-07
9.31619360926561e-05,0.005925180856138468,0.00010120427759829909,0.006122028920799494,9.999999974752427e-07
9.315578790847212e-05,0.005924902856349945,0.00010118674981640652,0.00612130481749773,9.999999974752427e-07
9.313615737482905e-05,0.005924458149820566,0.00010121123341377825,0.006123018451035023,9.999999974752427e-07
9.311946632806212e-05,0.0059239924885332584,0.00010116604971699417,0.00612233392894268,9.999999974752427e-07
9.311745088780299e-05,0.0059236930683255196,0.00010111984011018649,0.006117574404925108,9.999999974752427e-07
9.310305176768452e-05,0.005923180840909481,0.00010115103214047849,0.006118291523307562,9.999999974752427e-07
9.309087181463838e-05,0.005922938697040081,0.00010111719166161492,0.006118173245340586,9.999999974752427e-07
9.308179141953588e-05,0.005922782234847546,0.00010108876449521631,0.006118187680840492,9.999999974752427e-07
9.307874279329553e-05,0.005922046024352312,0.00010109207505593076,0.006116811186075211,9.999999974752427e-07
9.307627624366432e-05,0.005921710282564163,0.00010107892740052193,0.006116608157753944,9.999999974752427e-07
9.307256550528109e-05,0.005921944975852966,0.0001010799896903336,0.006116763222962618,9.999999974752427e-07
9.306259016739205e-05,0.0059217591769993305,0.000101053825346753,0.006115509197115898,9.999999974752427e-07
9.304273407906294e-05,0.0059210690669715405,0.00010105195542564616,0.006115177180618048,9.999999974752427e-07
9.303433762397617e-05,0.005920919589698315,0.00010104238026542589,0.006115099880844355,9.999999974752427e-07
9.301387763116509e-05,0.0059203156270086765,0.00010100650251843035,0.006114047486335039,9.999999974752427e-07
9.301010868512094e-05,0.005919741932302713,0.00010100231156684458,0.006114356219768524,9.999999974752427e-07
9.300985402660444e-05,0.005919691640883684,0.00010093647870235145,0.006111992057412863,9.999999974752427e-07
9.298580698668957e-05,0.005918953567743301,0.00010101663792738691,0.006114541552960873,9.999999974752427e-07
9.297921496909112e-05,0.005919015500694513,0.00010097923222929239,0.006113101728260517,9.999999974752427e-07
9.297265933128074e-05,0.005918834358453751,0.00010102443775394931,0.006114430725574493,9.999999974752427e-07
9.296107600675896e-05,0.0059180958196520805,0.00010095759353134781,0.006112582050263882,9.999999974752427e-07
9.295461495639756e-05,0.00591834494844079,0.00010098524944623932,0.006114539690315723,9.999999974752427e-07
9.29355519474484e-05,0.0059175146743655205,0.00010097434278577566,0.00611408706754446,9.999999974752427e-07
9.292906179325655e-05,0.005917417351156473,0.00010096636833623052,0.006112928036600351,9.999999974752427e-07
9.292193863075227e-05,0.0059171863831579685,0.00010095140169141814,0.006112009286880493,9.999999974752427e-07
9.292040340369567e-05,0.00591698382049799,0.0001009755942504853,0.006113188341259956,9.999999974752427e-07
9.291283640777692e-05,0.005917010363191366,0.00010093792661791667,0.006111364345997572,9.999999974752427e-07
9.290393063565716e-05,0.00591694749891758,0.00010094419121742249,0.006111106835305691,9.999999974752427e-07
9.289476292906329e-05,0.005917045287787914,0.0001009240877465345,0.006110888905823231,9.999999974752427e-07
9.290451998822391e-05,0.005917398724704981,0.00010091944568557665,0.006110976450145245,9.999999974752427e-07
9.288792352890596e-05,0.005917258560657501,0.00010089880379382521,0.006110656540840864,9.999999974752427e-07
9.287246939493343e-05,0.005916636437177658,0.00010092867159983143,0.006111586466431618,9.999999974752427e-07
9.287595457863063e-05,0.00591638358309865,0.00010088777344208211,0.006108263041824102,9.999999974752427e-07
9.28648078115657e-05,0.005915965884923935,0.00010090378054883331,0.006111975759267807,9.999999974752427e-07
9.285645501222461e-05,0.0059160757809877396,0.00010086508700624108,0.006110025104135275,9.999999974752427e-07
9.28348526940681e-05,0.005915135610848665,0.00010082715016324073,0.006109679117798805,9.999999974752427e-07
9.282765677198768e-05,0.00591503968462348,0.00010081547225126997,0.006108352914452553,9.999999974752427e-07
9.281637176172808e-05,0.005914175882935524,0.0001008314939099364,0.006108398549258709,9.999999974752427e-07
9.281271923100576e-05,0.005914224777370691,0.00010079572530230507,0.006108037196099758,9.999999974752427e-07
9.280282392865047e-05,0.005913895554840565,0.000100788711279165,0.006105742882937193,9.999999974752427e-07
9.27895525819622e-05,0.005913363769650459,0.00010080567881232128,0.006108198314905167,9.999999974752427e-07
9.277428034693003e-05,0.005912852007895708,0.00010078823106596246,0.006107788998633623,9.999999974752427e-07
9.276608034269884e-05,0.005912228021770716,0.00010077997285407037,0.006107164081186056,9.999999974752427e-07
9.274808689951897e-05,0.00591174466535449,0.0001007949686027132,0.006108126137405634,9.999999974752427e-07
9.272999159293249e-05,0.0059113893657922745,0.00010077743354486302,0.00610815454274416,9.999999974752427e-07
9.272042370866984e-05,0.005910896696150303,0.00010075847967527807,0.006108132191002369,9.999999974752427e-07
9.272345050703734e-05,0.005910748150199652,0.00010073235171148553,0.006105833686888218,9.999999974752427e-07
9.271612361771986e-05,0.005910767242312431,0.00010072352597489953,0.006106163375079632,9.999999974752427e-07
9.270237933378667e-05,0.005910398904234171,0.00010073016164824367,0.00610571913421154,9.999999974752427e-07
9.270107693737373e-05,0.005910049192607403,0.00010072983423015103,0.006105577107518911,9.999999974752427e-07
