ccf_vrad,ccf_val
2.999999999999936,0.5982943389064803
3.0999999999999375,0.6032872270051113
3.1999999999999353,0.6082352407512537
3.299999999999933,0.6131207815988255
3.3999999999999346,0.6179338448233953
3.499999999999936,0.6226619848926227
3.599999999999934,0.6272979008605495
3.699999999999932,0.6318329196923989
3.799999999999933,0.6362564706131436
3.8999999999999346,0.6405653461813521
3.9999999999999325,0.64475487011629
4.09999999999993,0.6488098916066155
4.199999999999932,0.6527286591641845
4.299999999999933,0.6565141923210367
4.399999999999931,0.6601592014189258
4.499999999999929,0.6636599256163381
4.59999999999993,0.6670125732002327
4.699999999999932,0.6702200339572237
4.79999999999993,0.6732857268339543
4.8999999999999275,0.6761952998137508
4.999999999999929,0.6789582560014601
5.09999999999993,0.6815813505767819
5.199999999999928,0.6840639105499675
5.299999999999926,0.6863979087150528
5.3999999999999275,0.6885934717325362
5.499999999999929,0.6906531049866735
5.599999999999927,0.692582118543084
5.699999999999925,0.6943816162340224
5.799999999999926,0.6960533189213046
5.8999999999999275,0.6976052207256398
5.999999999999925,0.6990386860159026
6.099999999999923,0.7003558085221041
6.199999999999925,0.7015691636440307
6.299999999999926,0.7026742954676017
6.399999999999924,0.7036815755862657
6.499999999999922,0.7045879333728431
6.599999999999923,0.7054089995011077
6.699999999999925,0.7061404013471979
6.7999999999999226,0.7067897842631818
6.89999999999992,0.7073602122751066
6.999999999999922,0.7078584500933416
7.099999999999923,0.7082843573843981
7.199999999999921,0.7086446649054698
7.299999999999919,0.7089480458671751
7.39999999999992,0.7091881207064265
7.499999999999922,0.7093744920694516
7.59999999999992,0.7095078107687343
7.699999999999918,0.7095989930410067
7.799999999999919,0.7096440045392257
7.89999999999992,0.7096496842885203
7.999999999999918,0.7096123784638053
8.099999999999916,0.7095447491449354
8.199999999999918,0.709439989453711
8.299999999999919,0.7093096385911777
8.399999999999917,0.7091530885755715
8.499999999999915,0.7089704280108446
8.599999999999916,0.7087611883154158
8.699999999999918,0.7085360980788779
8.799999999999915,0.7082912787875367
8.899999999999913,0.7080312513850413
